Var1,main_folder1,main_folder2,sub_folder1,sub_folder2,permute_number,folder_pair_index,processing_time,feature_count,feature_types
0.759833333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute200_WINS_BINS_circular,permute200_FC_BOLD_circular,200,1,1768527279.10837,364,BNC+WNC+FC+BOLD
0.7585,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute201_WINS_BINS_circular,permute201_FC_BOLD_circular,201,1,1768527279.36901,364,BNC+WNC+FC+BOLD
0.783,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute202_WINS_BINS_circular,permute202_FC_BOLD_circular,202,1,1768527281.24855,364,BNC+WNC+FC+BOLD
0.7415,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute203_WINS_BINS_circular,permute203_FC_BOLD_circular,203,1,1768527280.9116,364,BNC+WNC+FC+BOLD
0.756333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute204_WINS_BINS_circular,permute204_FC_BOLD_circular,204,1,1768527271.48753,364,BNC+WNC+FC+BOLD
0.767833333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute205_WINS_BINS_circular,permute205_FC_BOLD_circular,205,1,1768527271.687,364,BNC+WNC+FC+BOLD
0.7685,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute206_WINS_BINS_circular,permute206_FC_BOLD_circular,206,1,1768527271.39482,364,BNC+WNC+FC+BOLD
0.761,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute207_WINS_BINS_circular,permute207_FC_BOLD_circular,207,1,1768527271.0339,364,BNC+WNC+FC+BOLD
0.767166666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute208_WINS_BINS_circular,permute208_FC_BOLD_circular,208,1,1768527278.99194,364,BNC+WNC+FC+BOLD
0.768333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute209_WINS_BINS_circular,permute209_FC_BOLD_circular,209,1,1768527278.87588,364,BNC+WNC+FC+BOLD
0.749333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute20_WINS_BINS_circular,permute20_FC_BOLD_circular,20,1,1768527271.23386,364,BNC+WNC+FC+BOLD
0.772,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute210_WINS_BINS_circular,permute210_FC_BOLD_circular,210,1,1768527278.65347,364,BNC+WNC+FC+BOLD
0.7675,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute211_WINS_BINS_circular,permute211_FC_BOLD_circular,211,1,1768527278.60221,364,BNC+WNC+FC+BOLD
0.749333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute212_WINS_BINS_circular,permute212_FC_BOLD_circular,212,1,1768527271.18259,364,BNC+WNC+FC+BOLD
0.758,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute213_WINS_BINS_circular,permute213_FC_BOLD_circular,213,1,1768527271.37415,364,BNC+WNC+FC+BOLD
0.756333333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute214_WINS_BINS_circular,permute214_FC_BOLD_circular,214,1,1768527271.34621,364,BNC+WNC+FC+BOLD
0.758833333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute215_WINS_BINS_circular,permute215_FC_BOLD_circular,215,1,1768527271.18269,364,BNC+WNC+FC+BOLD
0.754166666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute216_WINS_BINS_circular,permute216_FC_BOLD_circular,216,1,1768527279.05128,364,BNC+WNC+FC+BOLD
0.765833333333333,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute217_WINS_BINS_circular,permute217_FC_BOLD_circular,217,1,1768527278.85095,364,BNC+WNC+FC+BOLD
0.771666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute218_WINS_BINS_circular,permute218_FC_BOLD_circular,218,1,1768527278.74238,364,BNC+WNC+FC+BOLD
0.764666666666667,permute_WINS_BINS_circular_second_based,permute_FC_BOLD_circular_second_based,permute219_WINS_BINS_circular,permute219_FC_BOLD_circular,219,1,1768527278.70716,364,BNC+WNC+FC+BOLD
