perm_acc,main_folder,sub_folder,processing_time
0.4085,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute419_WINS_BINS_FC_BOLD_all,1769148631
0.484,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute41_WINS_BINS_FC_BOLD_all,1769148631
0.4385,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute420_WINS_BINS_FC_BOLD_all,1769148631
0.602333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute421_WINS_BINS_FC_BOLD_all,1769148632
0.575166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute422_WINS_BINS_FC_BOLD_all,1769148632
0.493166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute423_WINS_BINS_FC_BOLD_all,1769148632
0.391333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute424_WINS_BINS_FC_BOLD_all,1769148632
0.4155,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute425_WINS_BINS_FC_BOLD_all,1769148632
0.478833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute426_WINS_BINS_FC_BOLD_all,1769148632
0.627333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute427_WINS_BINS_FC_BOLD_all,1769148632
0.478666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute428_WINS_BINS_FC_BOLD_all,1769148632
0.531333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute429_WINS_BINS_FC_BOLD_all,1769148632
0.408166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute42_WINS_BINS_FC_BOLD_all,1769148631
0.485333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute430_WINS_BINS_FC_BOLD_all,1769148633
0.442833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute431_WINS_BINS_FC_BOLD_all,1769148633
0.479166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute432_WINS_BINS_FC_BOLD_all,1769148633
0.443333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute433_WINS_BINS_FC_BOLD_all,1769148633
0.575,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute434_WINS_BINS_FC_BOLD_all,1769148632
0.571833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute435_WINS_BINS_FC_BOLD_all,1769148633
0.560333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute436_WINS_BINS_FC_BOLD_all,1769148633
0.5465,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute437_WINS_BINS_FC_BOLD_all,1769148633
0.459333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute438_WINS_BINS_FC_BOLD_all,1769148633
0.466,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute439_WINS_BINS_FC_BOLD_all,1769148633
0.508666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute43_WINS_BINS_FC_BOLD_all,1769148632
0.506333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute440_WINS_BINS_FC_BOLD_all,1769148633
0.4515,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute441_WINS_BINS_FC_BOLD_all,1769148633
0.584833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute442_WINS_BINS_FC_BOLD_all,1769148634
0.592833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute443_WINS_BINS_FC_BOLD_all,1769148634
0.602833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute444_WINS_BINS_FC_BOLD_all,1769148634
0.601833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute445_WINS_BINS_FC_BOLD_all,1769148634
0.5065,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute446_WINS_BINS_FC_BOLD_all,1769148634
0.483333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute447_WINS_BINS_FC_BOLD_all,1769148634
0.6205,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute448_WINS_BINS_FC_BOLD_all,1769148634
0.5365,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute449_WINS_BINS_FC_BOLD_all,1769148634
0.577833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute44_WINS_BINS_FC_BOLD_all,1769148633
0.469833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute450_WINS_BINS_FC_BOLD_all,1769148634
0.435,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute451_WINS_BINS_FC_BOLD_all,1769148634
0.530166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute452_WINS_BINS_FC_BOLD_all,1769148634
0.553,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute453_WINS_BINS_FC_BOLD_all,1769148634
0.591,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute454_WINS_BINS_FC_BOLD_all,1769148634
0.416666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute455_WINS_BINS_FC_BOLD_all,1769148634
0.417,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute456_WINS_BINS_FC_BOLD_all,1769148634
0.4455,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute457_WINS_BINS_FC_BOLD_all,1769148634
0.371333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute458_WINS_BINS_FC_BOLD_all,1769148634
0.5615,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute459_WINS_BINS_FC_BOLD_all,1769148636
0.408833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute45_WINS_BINS_FC_BOLD_all,1769148634
0.471666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute460_WINS_BINS_FC_BOLD_all,1769148634
0.4665,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute461_WINS_BINS_FC_BOLD_all,1769148634
0.443,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute462_WINS_BINS_FC_BOLD_all,1769148634
0.467833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute463_WINS_BINS_FC_BOLD_all,1769148634
0.458666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute464_WINS_BINS_FC_BOLD_all,1769148634
0.455333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute465_WINS_BINS_FC_BOLD_all,1769148635
0.490833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute466_WINS_BINS_FC_BOLD_all,1769148635
0.423833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute467_WINS_BINS_FC_BOLD_all,1769148635
0.404,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute468_WINS_BINS_FC_BOLD_all,1769148634
0.477833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute469_WINS_BINS_FC_BOLD_all,1769148635
0.514666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute46_WINS_BINS_FC_BOLD_all,1769148634
0.476833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute470_WINS_BINS_FC_BOLD_all,1769148635
0.4565,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute471_WINS_BINS_FC_BOLD_all,1769148634
0.625666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute472_WINS_BINS_FC_BOLD_all,1769148634
0.479333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute473_WINS_BINS_FC_BOLD_all,1769148635
0.5015,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute474_WINS_BINS_FC_BOLD_all,1769148635
0.5225,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute475_WINS_BINS_FC_BOLD_all,1769148635
0.646333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute476_WINS_BINS_FC_BOLD_all,1769148635
0.573833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute477_WINS_BINS_FC_BOLD_all,1769148635
0.490166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute478_WINS_BINS_FC_BOLD_all,1769148635
0.466666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute479_WINS_BINS_FC_BOLD_all,1769148635
0.549166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute47_WINS_BINS_FC_BOLD_all,1769148635
0.454833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute480_WINS_BINS_FC_BOLD_all,1769148635
0.486166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute481_WINS_BINS_FC_BOLD_all,1769148635
0.400833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute482_WINS_BINS_FC_BOLD_all,1769148635
0.450833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute483_WINS_BINS_FC_BOLD_all,1769148635
0.467,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute484_WINS_BINS_FC_BOLD_all,1769148635
0.547,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute485_WINS_BINS_FC_BOLD_all,1769148635
0.453833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute486_WINS_BINS_FC_BOLD_all,1769148635
0.578833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute487_WINS_BINS_FC_BOLD_all,1769148635
0.334666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute488_WINS_BINS_FC_BOLD_all,1769148635
0.507333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute489_WINS_BINS_FC_BOLD_all,1769148635
0.453,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute48_WINS_BINS_FC_BOLD_all,1769148635
0.591666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute490_WINS_BINS_FC_BOLD_all,1769148635
0.3735,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute491_WINS_BINS_FC_BOLD_all,1769148635
0.381166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute492_WINS_BINS_FC_BOLD_all,1769148635
0.4285,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute493_WINS_BINS_FC_BOLD_all,1769148635
0.446166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute494_WINS_BINS_FC_BOLD_all,1769148635
0.518333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute495_WINS_BINS_FC_BOLD_all,1769148635
0.534666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute496_WINS_BINS_FC_BOLD_all,1769148635
0.596333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute497_WINS_BINS_FC_BOLD_all,1769148635
0.574,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute498_WINS_BINS_FC_BOLD_all,1769148635
0.431666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute499_WINS_BINS_FC_BOLD_all,1769148635
0.572666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute49_WINS_BINS_FC_BOLD_all,1769148635
0.411333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute4_WINS_BINS_FC_BOLD_all,1769148631
0.548,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute500_WINS_BINS_FC_BOLD_all,1769148636
0.6815,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute501_WINS_BINS_FC_BOLD_all,1769148636
0.384833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute502_WINS_BINS_FC_BOLD_all,1769148636
0.415833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute503_WINS_BINS_FC_BOLD_all,1769148636
0.587666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute504_WINS_BINS_FC_BOLD_all,1769148637
0.501833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute505_WINS_BINS_FC_BOLD_all,1769148636
0.55,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute506_WINS_BINS_FC_BOLD_all,1769148636
0.424666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute507_WINS_BINS_FC_BOLD_all,1769148636
0.541166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute508_WINS_BINS_FC_BOLD_all,1769148636
0.6115,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute509_WINS_BINS_FC_BOLD_all,1769148637
0.598333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute50_WINS_BINS_FC_BOLD_all,1769148636
0.518833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute510_WINS_BINS_FC_BOLD_all,1769148636
0.443833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute511_WINS_BINS_FC_BOLD_all,1769148636
0.633833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute512_WINS_BINS_FC_BOLD_all,1769148636
0.480666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute513_WINS_BINS_FC_BOLD_all,1769148636
0.456333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute514_WINS_BINS_FC_BOLD_all,1769148636
0.425,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute515_WINS_BINS_FC_BOLD_all,1769148636
0.455833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute516_WINS_BINS_FC_BOLD_all,1769148636
0.509,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute517_WINS_BINS_FC_BOLD_all,1769148636
0.491833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute518_WINS_BINS_FC_BOLD_all,1769148636
0.404833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute519_WINS_BINS_FC_BOLD_all,1769148636
0.494,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute51_WINS_BINS_FC_BOLD_all,1769148636
0.489166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute520_WINS_BINS_FC_BOLD_all,1769148636
0.493833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute521_WINS_BINS_FC_BOLD_all,1769148636
0.530666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute522_WINS_BINS_FC_BOLD_all,1769148636
0.5305,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute523_WINS_BINS_FC_BOLD_all,1769148636
0.525833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute524_WINS_BINS_FC_BOLD_all,1769148636
0.509166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute525_WINS_BINS_FC_BOLD_all,1769148636
0.518166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute526_WINS_BINS_FC_BOLD_all,1769148636
0.442166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute527_WINS_BINS_FC_BOLD_all,1769148636
0.619666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute528_WINS_BINS_FC_BOLD_all,1769148636
0.534333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute529_WINS_BINS_FC_BOLD_all,1769148636
0.5585,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute52_WINS_BINS_FC_BOLD_all,1769148636
0.506333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute530_WINS_BINS_FC_BOLD_all,1769148636
0.378833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute531_WINS_BINS_FC_BOLD_all,1769148636
0.471,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute532_WINS_BINS_FC_BOLD_all,1769148636
0.496666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute533_WINS_BINS_FC_BOLD_all,1769148638
0.5505,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute534_WINS_BINS_FC_BOLD_all,1769148638
0.678,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute535_WINS_BINS_FC_BOLD_all,1769148636
0.617166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute536_WINS_BINS_FC_BOLD_all,1769148637
0.455833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute537_WINS_BINS_FC_BOLD_all,1769148636
0.529,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute538_WINS_BINS_FC_BOLD_all,1769148636
0.520166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute539_WINS_BINS_FC_BOLD_all,1769148637
0.4415,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute53_WINS_BINS_FC_BOLD_all,1769148636
0.548166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute540_WINS_BINS_FC_BOLD_all,1769148637
0.480833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute541_WINS_BINS_FC_BOLD_all,1769148637
0.649833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute542_WINS_BINS_FC_BOLD_all,1769148638
0.558666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute543_WINS_BINS_FC_BOLD_all,1769148637
0.6515,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute544_WINS_BINS_FC_BOLD_all,1769148637
0.532833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute545_WINS_BINS_FC_BOLD_all,1769148637
0.510333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute546_WINS_BINS_FC_BOLD_all,1769148637
0.512,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute547_WINS_BINS_FC_BOLD_all,1769148639
0.452333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute548_WINS_BINS_FC_BOLD_all,1769148637
0.480666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute549_WINS_BINS_FC_BOLD_all,1769148638
0.363666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute54_WINS_BINS_FC_BOLD_all,1769148637
0.5715,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute550_WINS_BINS_FC_BOLD_all,1769148637
0.5575,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute551_WINS_BINS_FC_BOLD_all,1769148638
0.406666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute552_WINS_BINS_FC_BOLD_all,1769148638
0.412,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute553_WINS_BINS_FC_BOLD_all,1769148638
0.440166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute554_WINS_BINS_FC_BOLD_all,1769148638
0.541166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute555_WINS_BINS_FC_BOLD_all,1769148637
0.5135,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute556_WINS_BINS_FC_BOLD_all,1769148637
0.445166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute557_WINS_BINS_FC_BOLD_all,1769148639
0.452,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute558_WINS_BINS_FC_BOLD_all,1769148640
0.615833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute559_WINS_BINS_FC_BOLD_all,1769148638
0.505833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute55_WINS_BINS_FC_BOLD_all,1769148637
0.496166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute560_WINS_BINS_FC_BOLD_all,1769148638
0.635333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute561_WINS_BINS_FC_BOLD_all,1769148638
0.467333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute562_WINS_BINS_FC_BOLD_all,1769148638
0.475166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute563_WINS_BINS_FC_BOLD_all,1769148639
0.641666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute564_WINS_BINS_FC_BOLD_all,1769148638
0.571333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute565_WINS_BINS_FC_BOLD_all,1769148638
0.526833333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute566_WINS_BINS_FC_BOLD_all,1769148638
0.5,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute567_WINS_BINS_FC_BOLD_all,1769148637
0.497666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute568_WINS_BINS_FC_BOLD_all,1769148638
0.474,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute569_WINS_BINS_FC_BOLD_all,1769148637
0.4875,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute56_WINS_BINS_FC_BOLD_all,1769148638
0.400666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute570_WINS_BINS_FC_BOLD_all,1769148639
0.633666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute571_WINS_BINS_FC_BOLD_all,1769148639
0.486333333,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute572_WINS_BINS_FC_BOLD_all,1769148639
0.582166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute573_WINS_BINS_FC_BOLD_all,1769148638
0.5105,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute574_WINS_BINS_FC_BOLD_all,1769148639
0.446666667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute575_WINS_BINS_FC_BOLD_all,1769148639
0.403,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute576_WINS_BINS_FC_BOLD_all,1769148639
0.4505,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute577_WINS_BINS_FC_BOLD_all,1769148639
0.472166667,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute578_WINS_BINS_FC_BOLD_all,1769148639
0.5055,Method2_3_permute_WINS_BINS_FC_BOLD_pseudo_ALwinlose_behav_3trial_all,permute579_WINS_BINS_FC_BOLD_all,1769148640
